_id,APP_NAME,USER,DATE,STAR,LIKE,COMMENT,OS
625c0a9179f187e1d5bfd809,쿠키런: 오븐브레이크,큰형아팬티,2021-11-27 19:31:32+09:00,5,0,업뎃 굿,ios
625c0a9179f187e1d5bfd808,쿠키런: 오븐브레이크,아녿육ㄱ,2021-11-28 03:25:08+09:00,4,0,게임도중 잔랙땜에 떨어지거나 박고 뭐 보상받을려고 확인누르면 유효하지않은 요청입니다 ㅇㅈㄹ ….,ios
625c0a9179f187e1d5bfd80a,쿠키런: 오븐브레이크,연결제발,2021-11-28 11:11:55+09:00,4,0,핸드폰을 새로 사면서 쿠키런도 새 핸드폰에서 즐기려는데 구글아이디 연동이 안됩니다 로그인 오류라고 계속 뜹니다  게임센터 아이디로 시작되니 아예 처음으로 시작되어서 구글아이디로 시작하려는데 어떻게 하면 되나요?,ios
625c0a9179f187e1d5bfd806,쿠키런: 오븐브레이크,로블록스야 해명해라,2021-11-28 13:52:05+09:00,4,0,진짜 쿠키런 너무 재밌게 하고 있어요. 그런데 혹시 개인채팅 기능 만들어 주실수있으실까요?ㅠㅜ,ios
625c0a9179f187e1d5bfd805,쿠키런: 오븐브레이크,쿸ㅋㅋㅎㅋ키런,2021-11-28 18:59:47+09:00,1,1,승급전하는 사람은 승급전 하는사람들 끼리 묶어서 했으면 좋겠네요ㅡㅡ,ios
625c0a9179f187e1d5bfd804,쿠키런: 오븐브레이크,뚜루맨,2021-11-28 20:27:32+09:00,5,0,듀횿ㅇ휴쵿ㅎ유,ios
625c0a9179f187e1d5bfd803,쿠키런: 오븐브레이크,안면어우ㅜㅇㅁ,2021-11-29 00:26:16+09:00,5,0,얼큰한 올빼미로 플레이 하고 있는 유저입니다 항상 재밌게 플레이 하고 있고요 이번 업데이트에서 체스초코밋쿠키 신스킨을 얻고 싶네요:) 항상 감사합니다 생방도 매주 목요일 마다 챙겨봐요!!,ios
625c0a9179f187e1d5bfd802,쿠키런: 오븐브레이크,킨맥,2021-11-29 21:10:10+09:00,3,0,아이폰11pro 쓰는데 한번씩 점프 안되면 막 화가나요 제발 좀 즐겁게 할수 있게 고쳐주세요,ios
625c0a9179f187e1d5bfd801,쿠키런: 오븐브레이크,게임대전쟁,2021-11-30 22:27:56+09:00,3,0,업데이트를 했더니 크리스마스라고 코인을 싹털어 갔네 업데이트를 하니까 스토리 모드에 별도 없어지고 코인이 엄청 많았는 데 업데이트 때문 코인이 예전에 100분에1도안되게 줄었슴 핵도 않썼는 데...ㅠ,ios
625c0a9179f187e1d5bfd800,쿠키런: 오븐브레이크,이중창유튜브,2021-12-01 22:40:37+09:00,5,0,"ios와 안드로이드의 서버 자체가 다른 건가요? 제가 안드로이드 폰으로 쿨쿨피스라는 계정을 만들었다고 합시다, 근데 아이폰으로 계정이 안 불러와져서  새 계정 파고 똑같이 쿨쿨피스 이름 입력해봤는데 되더라고요.",ios
625c0a9179f187e1d5bfd7ff,쿠키런: 오븐브레이크,1673884,2021-12-02 16:58:29+09:00,1,0,앱을 깔기만 했는데 12000원이 자동으로 결제가 됐어요 스페셜 패키지 B가 결제되었다 뜨고 계좌에서 출금도 됐는데 아이템이 아무것도 안 들어왔어요 확인 부탁드려요,ios
625c0a9179f187e1d5bfd807,쿠키런: 오븐브레이크,학벌 차별하지마세요,2021-12-02 18:12:10+09:00,5,0,6각인 전체 하는것도 아니고 각인 1단계 올리는데 50번 실패하고 정확히 51번째에 상공함ㅋㅋㅋㅋㅋㅋㅋㅋ 코인만 500만 코인 쓰고 결정은 100개 넘게 씀 이게 무슨 개같은 확률인지 참ㅋㅋㅋㅋㅋㅋㅋ 사람들 많이 보라고 별 다섯 개 줌,ios
625c0a9179f187e1d5bfd7fe,쿠키런: 오븐브레이크,별은 많이많이,2021-12-02 18:50:50+09:00,5,0,제가 생각하기에는 많이 재미있습니다 그런데 문제는 크리스탈을 었는게 어렵습니다 크리스탈을 많고 풍부하게 었게해주세요 저도 많이해서 그렀지5000게 밖에 없어요 많이었을수 있도록 해주세요 2 번째 문제는  난이도를 쉽게 해주세요 난이도가 어려워서 게임을 할수가 없어요 그래서 맨날 쿠키의 도전 만하고 다른건 할수가 없어요 그러니까 난이도를 줄려주세요,ios
625c0a9179f187e1d5bfd7fd,쿠키런: 오븐브레이크,Psy RD,2021-12-02 20:59:33+09:00,5,0,2021년 12월 업데이트에 챕터 별 완성 보상이 있잖습니까? 근데 제가 지금 챕터 5를 달리고 있는데도 챕터 1의 별 완성 보상이 들어오질 않습니다. 아예 조건 충족을 못시킨다고 뜨는데 이거 오류인가요? 아니 그냥 별 수집하면 보상 줘야하잖아요. 제가 지금 게임을 1년 가까이 했고 챕터완성보상도 한 번 겪어봤습니다. 근데 갑자기 왜 이러는지 모르겠습니다 검토 부탁드립니다 아니 생각하면 열이 뻗치네 챕터 5까지 달리고 모은 별 개수만 수백개일텐데 왜 보상수령조건이 안 찰까요?,ios
625c0a9179f187e1d5bfd7fc,쿠키런: 오븐브레이크,보미야...,2021-12-04 10:03:25+09:00,1,0,쿠키들이 다 넘 예쁘고 멋집니다!근데 이런 기능을 넣어 주시면 좋겠네요 쿠키 만드는 기능 또는 펫 만드는 기능이런게 추가되면 정밀 좋겠네요! 정말 재밌습니다.한번 깔아보세요  라고 달았지만 1일뒤 생각을 바꿨어요. 완전 재미없어요. 절대로 깔지마세요. 렉걸려;;와 깔지마세요.,ios
625c0a9179f187e1d5bfd7fa,쿠키런: 오븐브레이크,아이러브파스타리뷰,2021-12-04 20:12:55+09:00,1,0,각인 확률 실화?,ios
625c0a9179f187e1d5bfd7f9,쿠키런: 오븐브레이크,1071424,2021-12-05 02:42:32+09:00,5,0,솔직히 말해서 개임은 재미있어요 근데 챕터가 너무 적어요 쿠키런 킹덤처럼 챕터를 좀 많이 만들어 주시면 좋겠어요,ios
625c0a9179f187e1d5bfd7f8,쿠키런: 오븐브레이크,타트을,2021-12-05 07:32:35+09:00,5,0,일단 쿠키가 달리는 것도 재미있고 좋습니다. 이거 아닌 쿠키들을 하나하나씩 얻는 것도 재미난데 여기서 문제가 있다면 티켓을 왜 만드셨는지 이해가 가지 않네요.. 그냥 무제한으로 했다면 좀 더 인기를 끌었을 것 같네요..혹시 저의 글을 보셨다면 쿠키런 티켓 없애시고 그냥 무제한으로 해주세요..,ios
625c0a9179f187e1d5bfd7f7,쿠키런: 오븐브레이크,리치그림,2021-12-05 08:17:15+09:00,5,0,3900원 패키지를 구입했는데…상품이 없네요.. KRWRF6853 아이디입니다..관계자분들 보신다면..주세요..제발..,ios
625c0a9179f187e1d5bfd7f6,쿠키런: 오븐브레이크,익명 894,2021-12-05 16:38:41+09:00,1,0,"ㅈㄱㄴ 앱 삭제 후 설치를 여러번 반복하는 편임. 하루만 그런게 아니고 매일매일. 오류확인+ 데이터 저장 확인 등 여러이유로 앱삭, 설치를 자주함. 오늘도 늘 그렇듯이 삭제하고 재설치 했는데 하얀 화면, 그러니까 데브시스터즈가 나오는 인트로 화면이 나오지 않았음. 그리고 바로 검은화면으로 넘어감. 3분을 기다렸나 5분을 기다렸나. 아무튼 재설치 시 나오는 비디오가 몇분을 기다려도 안나오는 거임. 한번 더 재살치를 해봤지만 똑같았음. 인터넷에 검색도 해봤지만 나오는 건 없었음. 오류가 아닐지도 모름. 그렇지만 휴대폰 시스템 오류가 아닌 앱의 문제 같아서 문의해봄. 그거빼곤 재밋음 굳굳 ㅗㅗ",ios
625c0a9179f187e1d5bfd7f5,쿠키런: 오븐브레이크,켘슼,2021-12-05 21:55:59+09:00,4,0,이번에 자신이 진행한 챕터 유지할지 초기회하고 보상 받을지 고르라해서 후자를 택했는데 말했던 보상이 오질 않네요;; 이때까지 쓴 시간도 아까운데 아무런 보상도 없이 초기화되었네요 한번 더 확인해 보시고 보상 지급해주시길 바랍니다,ios
625c0a9179f187e1d5bfd7f4,쿠키런: 오븐브레이크,버그개쉑,2021-12-06 00:26:51+09:00,4,0,"떼탈출에 들어가서 ‘정산을 확인해주세요’ 탭을 누르면 떼탈출 맵으로 연결되고 맵에서 ‘정산을 확인해주세요’ 탭을 눌러도 보상을 받을 수가 없습니다. 한 번에 달릴 수 있는 쿠키 수가 15이고, 15개의 쿠키로 다 달리자 (16/15)라고 뜨면서 게임 연결은 안 됩니다.",ios
625c0a9179f187e1d5bfd7f3,쿠키런: 오븐브레이크,khnaunsun,2021-12-06 14:19:08+09:00,5,0,오븐패스 구독만 해두고 쿠키런을 접속을 하지않았는데 결제가 계속 진행되고 있더라구여 이거 사용 안했는게 환불 어떻게 해야하져 ㅠㅠ?,ios
625c0a9179f187e1d5bfd7f2,쿠키런: 오븐브레이크,아케히메,2021-12-06 20:05:04+09:00,1,0,재밌긴 한데 버그 많아서 생각 날때만 몇번 해요,ios
625c0a9179f187e1d5bfd7f1,쿠키런: 오븐브레이크,끈짱끈2,2021-12-06 21:40:56+09:00,1,0,연동을 누르면 로그인오류4011이 뜨네요;빠른 수정 부탁드립니다,ios
625c0a9179f187e1d5bfd7f0,쿠키런: 오븐브레이크,똥꼬쇼장인,2021-12-07 07:06:53+09:00,5,0,안녕하세요 쿠오븐 유저입니다. 저는 출시때부터해서 올만랩 보물도 올만랩 스킨도 레전드 1개 빼면 다있는데 지금도 수호카드때문에 플레이가 어렵더라구요 확률도 좀 내려주시면 유저들도 더 많이 생길겁니더,ios
625c0a9179f187e1d5bfd7ef,쿠키런: 오븐브레이크,카라아라라아라디,2021-12-07 18:47:28+09:00,1,0,여기에 돈쓰는것보다 사랑에 열매에 기부하겠다 ㅋㅋㅋ,ios
625c0a9179f187e1d5bfd7ee,쿠키런: 오븐브레이크,호빵만두찐빵,2021-12-07 21:38:03+09:00,1,0,지금 쿠키런 접속하면 검은 바탕이 유지되는데 이거 일시적 오류인가요 아니면 저만 그런 건가요...?,ios
625c0a9179f187e1d5bfd7ed,쿠키런: 오븐브레이크,시긔처엘,2021-12-08 11:47:37+09:00,1,0,아니 게임하고 하루 지나면 다시 삭제하고 깔아야되고  뭡니까 도대체 서버에연결할수 없다고 계속 뜨는데 왜이런건가요 다운받고 게임하고 하루지나면 또 삭제햇다가 다운받고 해야 되고,ios
625c0a9179f187e1d5bfd7ec,쿠키런: 오븐브레이크,머쉬혼,2021-12-08 18:16:01+09:00,5,0,욕하는 년들:아니 데브도 3년정도 노가다해서 겜 만들고 그러는데 ㅈ망겜 ㅈ망겜 ㅇㅈㄹ 느그가 안쉬고 만들어봐라 망할것들아 느그도 데브 덕분에 하잖아 그런식으로 할꺼면 니네가 만들라고 왜 회사에 개ㅈㄹ이야 데브도 욕받는거 쉽겠냐? 글케 바쁜데 이거저거 읽어달라 이러면 자신들도 바쁘겠지 너흰 남의 입장좀 생각해라 에휴 가망이 없어    To.데브 게임 만든것도 고맙고 다 고마운데 욕먹는것도 힘들겠네요 이러면 또 애들이 ㅈㄹ하겠죠 허나 용쿠와 12년이 이렇게 빨리갈줄은 몰랐어요 2년은 접었지만 이제 카쿠런도 외롭게 혼자네요 이제 욕먹는건 생각하지말고 더 낳은 내일을 생각해요 업데이트 하느라 고생이 참 많아요 화팅! 데브 겜 갓겜이에요 걱정하지 마시고 열심히 운영해주세요,ios
625c0a9179f187e1d5bfd7eb,쿠키런: 오븐브레이크,우주최강거지,2021-12-08 19:03:16+09:00,5,0,완전 재밌게 잘 즐기고 있는 오래된 유저입니다 최근 복귀했는데 가끔씩 오류가 생겨서요ㅠㅠ 처음 쿠키 능력을 쓰면서 달리잖아요? 쿠키의 능력이 끝나면 점프가 안됩니다ㅠㅠ 슬라이드를 몇 번 눌러야 점프가 되고 보너스 타임 끝나고도 그러고 이펙트가 끝날 때 마다 점프가 안되니 너무 속상해요ㅠㅠ 얼른 고쳐주셨으면 좋겠습니다,ios
625c0a9179f187e1d5bfd7ea,쿠키런: 오븐브레이크,봐주세영엉,2021-12-09 22:40:41+09:00,1,0,플레이 도중에 자꾸 튕겨요 ㅡㅡ,ios
625c0a9179f187e1d5bfd7e9,쿠키런: 오븐브레이크,마음에 안 듦,2021-12-10 15:57:58+09:00,5,0,컨텐츠가 많아요.,ios
625c0a9179f187e1d5bfd7fb,쿠키런: 오븐브레이크,포켓미니사용하는사람,2021-12-11 08:35:49+09:00,5,0,오랜만에 쿠키런 하고 싶어서 깔았는데 재밌네요 ㅎㅎ,ios
625c0a9179f187e1d5bfd7e8,쿠키런: 오븐브레이크,lmykids,2021-12-12 13:32:49+09:00,1,0,게임을 실행해서 홈화면에 들가면 2-3번 정도 팅겨요.. 빠른 조치 취해주세여 ㅜㅜ,ios
625c0a9179f187e1d5bfd7e7,쿠키런: 오븐브레이크,😄너무 재밌다!,2021-12-12 13:50:36+09:00,5,0,재밌긴 한데… 물건 지우기가 너무 힘들어요… 한번에 많이 지울려고 하는데…1시간2시간 씩 걸려서 힘들어요ㅠㅠㅠㅠ 제발 전체 해제를 만들어 주세요ㅠㅠㅠ,ios
625c0a9179f187e1d5bfd7e6,쿠키런: 오븐브레이크,쿠키런 킹짱편의점보단마트가더좋지만슈퍼마켓이더좋은것,2021-12-12 21:24:12+09:00,5,0,여러모로 귀여운 캐릭터들이 많아서 좋아요 특히 과일종류  캐릭터들이 상큼하고 매력이  많더라구요 게임 자체도 재밌 고 심심할때 친구랑 같이 하면 더 매력이 많은 게임인거 같아요 👍,ios
625c0a9179f187e1d5bfd7e4,쿠키런: 오븐브레이크,큐티비니,2021-12-12 23:33:48+09:00,1,0,친추 창 같은 것이 안떠요.. 쿠키만 혼자 덩그라니 초라하게 있어요..,ios
625c0a9179f187e1d5bfd7e3,쿠키런: 오븐브레이크,Ⓜ️Jdk,2021-12-13 03:44:46+09:00,4,0,"수호카드에다가 또 레벨업에,, 에픽수킨..레어스킨… 마법사탕에 또 레벨업에 너무 조잡해진것 같아요..  복잡하고 조잡해서 점점 손이 덜가는것 같고요.. 쿠키들 너무 귀여워서 오래보고싶습니다 ㅜ   저도 딱히 해결방안이 떠오르진 않지만 하나 확실한건 조잡하다. 이네요 개선이 되었으면 좋겠어요",ios
625c0a9179f187e1d5bfd7e2,쿠키런: 오븐브레이크,voodoo조아,2021-12-13 15:37:49+09:00,5,0,저기요 제작자님 확률 좀 낮춰 줄 수 있나요? 트로피 상자 열면 무조건 신규 에픽캐가 나오네요 (펫이나) 원래 상자깡은 뭐가 나올지 모르는데 좋은게 나오면 좋지만 아무리 그래도 ‘확률’은 있어야 하지 않나요? 상자깡 하는 재미가 쏠쏠하지가 않네요 제발! 확률좀 고쳐주세요 에픽은 잘만 나오면서 전설은 눈곱도 없어… 나온거 마저 그래도 지금도 괜찮으니까 신경쓰지 않아도 되요 (에픽의 확률을 전설의 확률로)ㅋㅋ 재밌어서 별은 5개 남기고 갈게요~그와중에 에픽 다 신캐…..ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ios
625c0a9179f187e1d5bfd7e1,쿠키런: 오븐브레이크,마마마아라하,2021-12-13 15:43:05+09:00,5,0,ㄹㄹㄹ호ㅓㅓㅏㅏㅏㅡ,ios
625c0a9179f187e1d5bfd7e0,쿠키런: 오븐브레이크,키요미 무릎꾸러,2021-12-13 17:59:29+09:00,5,0,아 진짜로 쿠키런짱 !! 너무좋아!!!,ios
625c0a9179f187e1d5bfd7df,쿠키런: 오븐브레이크,Hailey.Park,2021-12-13 19:07:36+09:00,1,0,이거 저만 그런가요 도전맵 왜 안보여요,ios
625c0a9179f187e1d5bfd7de,쿠키런: 오븐브레이크,으앙ㅋㅋㅋ,2021-12-14 07:48:30+09:00,5,0,데브 사랑해요 쿠키런 다양한 이벤트 많이많이 내주세용 ^_^,ios
625c0a9179f187e1d5bfd7dd,쿠키런: 오븐브레이크,ㄷㄴ드아,2021-12-14 12:41:41+09:00,1,0,갓혜자게임... 과금따위.... 과금을 해버리고싶은 게임.. 불같은 내가 몇 년동안 지우지도 않고 꾸준히하는 게임.  몇년 전부터..(?) 스킨 확률이 진짜..너무너무해서.. 상처받음;,ios
625c0a9179f187e1d5bfd7dc,쿠키런: 오븐브레이크,미쌍남자,2021-12-14 13:48:30+09:00,5,0,유저들은존검,ios
625c0a9179f187e1d5bfd7db,쿠키런: 오븐브레이크,아이폰 11 쓰는 사람,2021-12-14 19:22:33+09:00,5,3,최근 아이패드 팔고 아이맥 사면서 돈 엄청 쏟아부은 쿠킹덤 못하고 있는데 제발 맥 지원해주세요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 사랑해요 데브!!!!!,ios
625c0a9179f187e1d5bfd7da,쿠키런: 오븐브레이크,팽블리파파,2021-12-14 21:14:17+09:00,5,0,요청한지가 한참되었는데 두번이나 보냈구요 빨리 부탁드립니다,ios
625c0a9179f187e1d5bfd7d9,쿠키런: 오븐브레이크,정기결제하자잉,2021-12-14 21:21:45+09:00,1,0,"이번에 처음으로 가입했고, 링크로 들어갔는데도 신규가 아닌건가요??  왜 이벤트는 진행하면서 줄생각을 안하는건지요.. 이벤트 대상자로 지정 해주세요",ios
625c0a9179f187e1d5bfd7d8,쿠키런: 오븐브레이크,다땡딤,2021-12-15 23:30:33+09:00,5,0,크리스마스 업데이트 이후로 경기 끝나서 확인하러 갈 때마다 팅겨요.. 챔스 렉은 다들 계속 말하고 있는데.. 최적화가 시급합니다,ios
625c0a9179f187e1d5bfd7d7,쿠키런: 오븐브레이크,he0283802,2021-12-15 23:58:28+09:00,5,0,^^,ios
625c0a9179f187e1d5bfd7d6,쿠키런: 오븐브레이크,밍밍믿믿심,2021-12-16 09:33:39+09:00,3,0,계정이 날라간거같은데 복구 가능한가요?,ios
625c0a9179f187e1d5bfd7d5,쿠키런: 오븐브레이크,흉터치료왕,2021-12-16 13:42:06+09:00,1,0,I have erased this app from my phone! But it keeps redownloading itself whenever I download some other app on the app store! Fix the bug please!!,ios
625c0a9179f187e1d5bfd7d4,쿠키런: 오븐브레이크,"허천영,김혜진",2021-12-16 15:18:48+09:00,5,0,"안녕하세요 재밌게 잘 하고 있는데요,언제 언어를 영어로 바꿨다가 다시 한국어로 바꿨는데 알림이 영어로 되어있는거에요 영어는 조금 알지만 알림에 제가 모르는 단어들이 많아요 그리고 알림에 제 게임이름이 한국어인데 영어로 된 알림에 제 게임이름이 나와서 이상해요 그리고 파파고번역으로 해도 이상하게 나오네요 게임언어를 한국어로 다시 바꿨는데 왜 영어죠??? 영어알림 한국어알림으로 바꿔주세요!!!!!!!!!!!!!!!!!!!!",ios
625c0a9179f187e1d5bfd7d3,쿠키런: 오븐브레이크,아자자자자자자,2021-12-16 23:06:03+09:00,5,0,6년만에 다시 시작,ios
625c0a9179f187e1d5bfd7e5,쿠키런: 오븐브레이크,달려라호창,2021-12-17 10:08:54+09:00,1,0,2010년대 국민게임 쿠키런으로 알려진 쿠키런 오랜만에 다운 받아보니 무과금러는 몇 판 이기지도 못하는 게임 시스템에 쿠키 키우는 것도 어렵고 과금러만 플레이하게 되어 있는게 정말 맞는건가요?,ios
625c0a9179f187e1d5bfd7d2,쿠키런: 오븐브레이크,아아ㅏ아앙아ㅓㅌㅌ,2021-12-17 12:24:26+09:00,5,0,서바이벌 게임하는도중에 실수로 와이파이를 꺼서 로딩중에 걸려 앱을 나갔다 들어왔는데 서버에 연결을 실패했다고 다시 시도하라고 하네요 다시 시도해도 안되서 앱을 다시 지우고 했지만 안돼네여 이것 좀 어떻게 해주세요,ios
625c0a9179f187e1d5bfd7d1,쿠키런: 오븐브레이크,울모#ㅕ옿ㅇㅍ죠초조(ㅇ,2021-12-17 16:51:10+09:00,4,0,마법사탕 5렙을 30번 도전했는데 안돼네요 확률올려주세요,ios
625c0a9179f187e1d5bfd7d0,쿠키런: 오븐브레이크,너ㅓ나너어어어앙,2021-12-17 21:57:28+09:00,5,0,너무 재밌어요 말이 필요없는 게임,ios
625c0a9179f187e1d5bfd7ce,쿠키런: 오븐브레이크,적2,2021-12-18 00:38:20+09:00,5,0,쿠키들도 귀엽고 테마도 늘 바껴서 재밌습니다! 현재 뽑기에서 오류가 나요ㅠㅠ 뽑기 누르니까 바로 건너뛰기가 된 상태로 뜨네요ㅠㅠ,ios
625c0a9179f187e1d5bfd7cd,쿠키런: 오븐브레이크,오오오아이으이,2021-12-18 06:33:08+09:00,1,0,"3명, 4명에서 하면 뭐합니까 3등해도 점수 떨어지는데 장난치는것도 아니고 운빨ㅈ망게임 만들지말고 배그 터럼 봇이라도 넣어서 돌리던가요  경쟁전 클라랙 벅벅거리고 중소기업 사이트 운영이 더 낫겠네요  경쟁전에 순위 계속 바뀌는거 좀 없에주세요 거슬려서 달리질 못하겠습니다",ios
625c0a9179f187e1d5bfd7cc,쿠키런: 오븐브레이크,슬픈유조,2021-12-18 14:52:26+09:00,5,0,게임이 너무 재미있습니다! 그런데 큐브 룰렛을 돌리면 큐브를 안주는 오류가 있습니다! 몇번 그러네요!  ㅜㅜ,ios
625c0a9179f187e1d5bfd7cb,쿠키런: 오븐브레이크,병신클로,2021-12-18 18:25:57+09:00,1,0,데브야 애미없냐? 게임좀 똑바로 만들어라,ios
625c0a9179f187e1d5bfd7ca,쿠키런: 오븐브레이크,맥날최고,2021-12-19 09:34:04+09:00,3,0,안녕하세요 쿠키런 떼탈출 들어가면 모두 체력 보내기 말고 제가 선택해서 보내게좀 해주세요 안친한데 친구되어있는사람까지 다 보내지잖아요 좀 수정해주세요 진심으로 짜증나요 취소하기 버튼도 없어서 하는수없이 모두 보내기 를 누르게 되거든요 수정 꼭 부탁합니다.,ios
625c0a9179f187e1d5bfd7c9,쿠키런: 오븐브레이크,바마마낭,2021-12-20 22:31:02+09:00,1,0,"진짜 재밌고 다 좋은데 튕김과 렉 문제는 해결이 안되는건가요? 1년전, 2년전, 3년전에도 그러한 문제가 심했습니다. 경기 중에 튕겨서 꺼지고 다시 들어가도 튕기고 달리는 중에 렉 걸려서 버벅 거리고.. 현재도 이 문제가 나아지지 않았다는 점에서 안타깝습니다. 이러한 것들은 해결이 안되는건가요?",ios
625c0a9179f187e1d5bfd7c8,쿠키런: 오븐브레이크,hawons,2021-12-21 02:33:43+09:00,1,0,4레벨로 올리는데 5번 넘게 해도 안됨요 ㅋㅋ 현질 유도하는건지ㅜ뭔지 좀 개빡쳐용,ios
625c0a9179f187e1d5bfd7c7,쿠키런: 오븐브레이크,77임돠,2021-12-22 16:10:38+09:00,4,0,아쉬운점이 광고를 다 보고 나오는 x버튼까지 제 때 잘 눌렀는데 보상이 안주어지고 아무 일도 안일어날 때가 종종 있어서 답답합니다. 안드로이드 유저는 그런 적이 없다던데 짜증나요... 그리고 마법사탕 4에서 5가는데 몇 번 실패하는건지 마법사탕 레벨업에 필요한 재료를 모으거나 혹은 마법가루로 사더라도 그 마법가루 얻는데 들이는 시간이 있는데 연속 실패 하면 허무합니다.,ios
625c0a9179f187e1d5bfd7c6,쿠키런: 오븐브레이크,오리인가,2021-12-23 07:59:51+09:00,4,0,제 폰만 그런진 모르겠는데 계속 슬라이드 버튼이 눌러도 반응을 안하더라고요,ios
625c0a9179f187e1d5bfd7c5,쿠키런: 오븐브레이크,서용성!,2021-12-23 14:39:32+09:00,5,0,경기 렉좀 고쳐라 제발 좀  일부러 렉 안 걸릴라고 늦게시작하면 0코인으로 하는거 아니냐;,ios
625c0a9179f187e1d5bfd7c4,쿠키런: 오븐브레이크,방다찬,2021-12-23 16:25:51+09:00,5,0,처음엔 이게쿠키런킹덤보다재밌나했는데 너무재밌어요 다들하는거춘천해용^^~~,ios
625c0a9179f187e1d5bfd7c3,쿠키런: 오븐브레이크,아미o다현,2021-12-24 12:07:45+09:00,5,0,"쿠키런이 재밌긴 한데 키가 씹히거나 렉이 걸리거나 튕길 때가 있는데 키가 씹힐때는 장애물에 자꾸 박아서 경기장에서는 정말 피해가 되거든요... 그리고 렉이 걸리면 타이밍을 못 잡아서 또 장애물에 박아요.. 그래서 도전모드나 경기장,떼탈출에서 많이 불편이 되고,떼탈출에서 피가 많이 없는데 렉이 걸려서 장애물에 박으면 다시하기 티켓을 써야되는 수 밖에 없어요..그리고 튕기는 거는 도전 모드에서 최고 신기록을 달성 했을 때 튕기면 어떡해요..저희는 열심히 했는데? 튕기면 손해잖아요.. 튕기고,키 씹힘,렉 좀 처리 해주세요.. 그리고 버그로 안 눌렀는데 자동 점프가 될 때가 있어서 장애물에 자꾸 박고 구멍에 빠져요..그래서 버그도 포함해서 고쳐주시길 바랍니다 쿠키런킹덤만 신경 쓰지 마시고 오븐브레이크도 신경 좀 써주세요ㅠㅠ😭😭",ios
625c0a9179f187e1d5bfd7c2,쿠키런: 오븐브레이크,동언참치,2021-12-24 21:52:47+09:00,5,0,그냥 한마디만 하겠습니다...그냥 진짜 졸라 개 꿀잼,ios
625c0a9179f187e1d5bfd7c1,쿠키런: 오븐브레이크,jjjjkio,2021-12-24 23:36:26+09:00,1,0,이거 뭐 어쩌라는거에요? 이미 쿠키런 깔았는데 계속 앱스토어만 나오고 그래서 쿠키런 열어도 뭐 아무것도 안되는데; 아니 복귀유저라고 친구한테 초대링크를 요청해보라면서요. 미션을 완료하면 된다면서 그 미션이 뭔데요.    뭐 게임을 한 판 해야되는건가? 불친절하네요.,ios
625c0a9179f187e1d5bfd7c0,쿠키런: 오븐브레이크,Seoyoo,2021-12-25 01:36:05+09:00,5,0,"스토리 2의 stage9에서 71,787,912점을 받았는데 별 한 개 기준인 41,400,400점으로 완주하기 조건이 미충족이라며 게임 실패로 뜨네요.. 이거때문에 다음 라운드를 할 수가 없어요 ㅠ",ios
625c0a9179f187e1d5bfd7bf,쿠키런: 오븐브레이크,호이호이20,2021-12-26 18:00:50+09:00,3,1,게임은 진짜 재밌고 오래 하고 있는데 경기장 할 때 처음에 버벅 거려서 계속 장애물에 박고 그래서 막 등수내려가고 너무 짜증나요 유독 경기장 할 때만 그래요… 또 앰버슈가 능력 쓸 때  버벅 거려서 계속 miss나와서 점수 안나오고 짜증나요 제발 좀 고쳐주세요,ios
625c0a9179f187e1d5bfd7be,쿠키런: 오븐브레이크,서순해,2021-12-27 06:06:49+09:00,5,0,재밌어요 스토리 모드가 바뀌고 나서 휙득 하지 않았는데 휙득 처리 되요. 스토리 모그 초기화 가능 한가요.,ios
625c0a9179f187e1d5bfd7bd,쿠키런: 오븐브레이크,라이스으,2021-12-28 17:48:29+09:00,5,1,벌써 카톡버전 초기부터 지금까지 하는 유저인데 경기 할때마다 점프 슬라이드 한번씩 안눌리고 렉이 너무 심하네여 이거때믄에 자꾸 트로피를 잃고 게임 하는데 짜증나 죽겠네여,ios
625c0a9179f187e1d5bfd7cf,쿠키런: 오븐브레이크,혜졸이,2021-12-28 21:07:17+09:00,5,0,챔스경기중에다른사람이게임을시작하면점수집계때문에렉걸리는것좀고치세요이거때문에박은게한두번이아닙니다,ios
625c0a9179f187e1d5bfd7bc,쿠키런: 오븐브레이크,sookkyoung,2021-12-30 19:26:41+09:00,3,0,제 구글계정으로 접속하려고 들어가면 계정선택까지는 잘 되는데 로그인에 실패했다고 로그인 실패(40011) 이렇게 뜨는데 왜 이러죠?,ios
625c0a9179f187e1d5bfd7bb,쿠키런: 오븐브레이크,리뷰보기는하나?,2021-12-31 08:01:40+09:00,3,0,게임하고싶어요 쿠키가지고놀고싶어요 다운이안돼요 26기가남았는데 다운이안돼요,ios
625c0a9179f187e1d5bfd7ba,쿠키런: 오븐브레이크,33ㅕㅗㅎ,2021-12-31 15:37:22+09:00,5,0,이런 게임을 만들어 주셔서 감사합니다. 앞으로도 좋은 업데이트 기대합니다,ios
